Cortes-Jacome, Maria A. (Author)
Timespan: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Generation of highly reactive OH groups at the surface of TiO2 nanotubes","Rendon-Rivera, A.; Toledo-Antonio, J. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.","","","","CATALYSIS TODAY","MAY 30 2011","2011","166","1","","","SI","18","24","","10.1016/j.cattod.2010.03.045","2nd International Symposium on New Catalytic Materials","AUG 16-20, 2009","27","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","2","1","1","1","4","1","0","6","0","2","2"
"Effect of Mo and Co loading in HDS catalysts supported on solvo-thermally treated ZrO2-TiO2 mixed oxides","Escobar, Jose; Barrera, Maria C.; Reyes, Jose A. De Los; Cortes, Maria A.; Santes, Victor; Gomez, Elizabeth; Pacheco, Jose G.","","","","CATALYSIS TODAY","APR-JUN 2008","2008","133","","","","","282","291","","10.1016/j.cattod.2007.12.051","20th Ibero American Catalysis Symposium","SEP 17-22, 2006","26","1.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","1","1","1","5","0","3","4","1","1","1","0","0","1"
"Solid solutions of WO3 into zirconia in WO3-ZrO2 catalysts","Cortés-Jácome, MA; Toledo-Antonio, JA; Armendáriz, H; Hernández, I; Bokhimi, X","","","","JOURNAL OF SOLID STATE CHEMISTRY","MAR 2002","2002","164","2","","","","339","344","","10.1006/jssc.2001.9488","","","24","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","2","1","1","3","0","0","1","0","1","0","0","1","1","2","1","1","2","0","2","0"
"Effect of solvo-thermal treatment temperature on the properties of sol-gel ZrO2-TiO2 mixed oxides as HDS catalyst supports","Barrera, Maria C.; Escobar, Jose; de los Reyes, Jose A.; Cortes, Maria A.; Viniegra, Margarita; Hernandez, A.","","","","CATALYSIS TODAY","SEP 15 2006","2006","116","4","","","","498","504","","10.1016/j.cattod.2006.06.030","","","22","1.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","2","0","1","2","4","1","1","0","1","2","1","0","0","1"
"Effect of Eu Doping on the Physical, Photoluminescence, and Photocatalytic Characteristics of ZnO Thin Films Grown by Sol-Gel Method","Sanchez Rayes, R. M.; Kumar, Y.; Cortes-Jacome, M. A.; Toledo Antonio, J. A.; Mathew, X.; Mathews, N. R.","","","","PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE","DEC 2017","2017","214","12","","","","","","1700229","10.1002/pssa.201700229","","","21","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","2","2","6","1","3","0"
"One-step synthesis and characterization of ZrO2-WOx prepared by hydrothermal method at autogenous pressure","Armendáriz, H; Cortes, MA; Hernández, I; Navarrete, J; Vázquez, A","","","","JOURNAL OF MATERIALS CHEMISTRY","2003","2003","13","1","","","","143","149","","10.1039/b208335c","","","20","0.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","1","0","1","1","0","1","1","2","1","1","0","1","2","1","1","0"
"Uniformly sized Pt nanoparticles dispersed at high loading on Titania nanotubes","Encarnacion-Gomez, C.; Cortes-Jacome, M. A.; Medina-Mendoza, A. K.; Angeles-Chavez, C.; Hernandez-Cruz, M. G.; Cuauhtemoc-Lopez, I; Hernandez-Cortez, J. G.; Lopez-Salinas, E.; Vargas-Garcia, J. R.; Toledo-Antonio, J. A.","","","","APPLIED CATALYSIS A-GENERAL","JUN 25 2020","2020","600","","","","","","","117631","10.1016/j.apcata.2020.117631","","","18","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","3","0"
"Synthesis and Photocatalytic Activity of Cu2O Microspheres upon Methyl Orange Degradation","Prado-Chay, D. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.; Oviedo-Roa, R.; Martinez-Magadan, J. M.; Zuriaga-Monroy, C.; Hernandez-Hernandez, I. J.; Mayoral, P. Rayo; Gomora-Herrera, D. R.; Toledo-Antonio, J. A.","","","","TOPICS IN CATALYSIS","AUG 2020","2020","63","5-6","","","SI","586","600","","10.1007/s11244-020-01256-5","","","17","2.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","2","1"
"HDS of straight-run gas oil at various nitrogen contents.: Comparison between different reaction systems","Alvarez, A.; Escobar, J.; Toledo, J. A.; Perez, V.; Cortes, M. A.; Perez, M.; Rivera, E.","","","","FUEL","JUN 2007","2007","86","9","","","","1240","1246","","10.1016/j.fuel.2006.08.001","Mexican Congress on Chemical Reaction Engineering","APR 19-21, 2006","16","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","1","1","1","0","4","1","1","1","1","0","1","0"
"Highly dispersed Pt-Ir nanoparticles on titania nanotubes","Toledo-Antonio, Jose A.; Angeles-Chavez, Carlos; Antonia Cortes-Jacome, Ma; Cuauhtemoc-Lopez, I.; Lopez-Salinas, E.; Perez-Luna, M.; Ferrat-Torres, G.","","","","APPLIED CATALYSIS A-GENERAL","SEP 26 2012","2012","437","","","","","155","165","","10.1016/j.apcata.2012.06.022","","","15","1.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","2","0","1","2","0","1","1","0","0","0"
"Pt nanoparticles on titania nanotubes prepared by vapor-phase impregnation-decomposition method","Encarnacion Gomez, C.; Vargas Garcia, J. R.; Toledo Antonio, J. A.; Cortes Jacome, M. A.; Angeles Chavez, C.","","","","JOURNAL OF ALLOYS AND COMPOUNDS","APR 16 2010","2010","495","2","","","","458","461","","10.1016/j.jallcom.2009.10.232","15th International Symposium on Metastable, Amorphous and Nanostructured Materials","JUL 06-10, 2008","15","0.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","1","1","2","0","0","1","0","1","0","0","0","0"
"Morphology induced CO, pyridine and lutidine adsorption sites on TiO2: Nanoparticles, nanotubes and nanofibers","Toledo-Antonio, J. A.; Cortes-Jacome, M. A.; Navarrete, J.; Angeles-Chavez, C.; Lopez-Salinas, E.; Rendon-Rivera, A.","","","","CATALYSIS TODAY","OCT 15 2010","2010","155","3-4","","","","247","254","","10.1016/j.cattod.2009.11.011","","","14","0.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","2","2","1","1","1","1","0","1","0","0","0"
"On the role of calcination temperature in Pt-SO4<SUP>2-</SUP>/ZrO2-Al2O3 preparation and catalytic behaviors during the n-hexane hydroisomerization","Zhou, X. L.; Yu, G. X.; Tang, C.; Li, C. L.; Wang, J. A.; Novaro, O.; Llanos, M. E.; Cortes-Jacome, Ma. A.","","","","CATALYSIS LETTERS","AUG 2008","2008","124","3-4","","","","277","283","","10.1007/s10562-008-9449-x","","","14","0.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","0","0","0","2","1","0","3","2","1","0","0","0"
"Structural evolution of WO3 nanoclusters on ZrO2","Angeles-Chavez, C; Cortes-Jácome, MA; Torres-Garcia, E; Toledo-Antonio, JA","","","","JOURNAL OF MATERIALS RESEARCH","APR 2006","2006","21","4","","","","807","810","","10.1557/JMR.2006.0100","","","14","0.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","0","1","0","1","0","0","0","2","0","1","1","0","0","0","2","0"
"Evolution of titania nanotubes-supported WOx species by in situ thermo-Raman spectroscopy, X-ray diffraction and high resolution transmission electron microscopy","Cortes-Jacome, M. A.; Angeles-Chavez, C.; Morales, M.; Lopez-Salinas, E.; Toledo-Antonio, J. A.","","","","JOURNAL OF SOLID STATE CHEMISTRY","OCT 2007","2007","180","10","","","","2682","2689","","10.1016/j.jssc.2007.07.012","","","13","0.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0"
"Relationship between the catalytic activity and Mo-V surface species in bimetallic catalysts for the oxidative desulfurization of dibenzothiophenic compounds","Alvarez-Amparan, Marco A.; Cedeno-Caero, Luis; Cortes-Jacome, Maria A.; Toledo-Antonio, Jose A.","","","","REACTION KINETICS MECHANISMS AND CATALYSIS","DEC 2017","2017","122","2","","","","869","885","","10.1007/s11144-017-1237-4","","","12","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","3","1","0"
"Mesoporous (ZrO2-TiO2)/Al2O3 ternary carriers as hydrodesulfurization catalysts support","Ulin, Carlos A.; De Los Reyes, Jose A.; Escobar, Jose; Barrera, Maria C.; Cortes-Jacome, Maria A.","","","","JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","JUL 2010","2010","71","7","","","","1004","1012","","10.1016/j.jpcs.2010.04.003","","","10","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","1","0","0","2","0","0","1"
"Enhanced dibenzothiophene desulfurization over NiMo catalysts simultaneously impregnated with saccharose","Escobar, Jose; Toledo, Jose A.; Gutierrez, Ana W.; Barrera, Maria C.; Cortes, Maria A.; Angeles, Carlos; Diaz, Leonardo","","","Gaigneaux, EM; Devillers, M; Hermans, S; Jacobs, PA; Martens, JA; Ruiz, P","SCIENTIFIC BASES FOR THE PREPARATION OF HETEROGENEOUS CATALYSTS: PROCEEDINGS OF THE 10TH INTERNATIONAL SYMPOSIUM","2010","2010","175","","","","","767","770","","10.1016/S0167-2991(10)75156-9","10th International Symposium on the Scientific Bases for the Preparation of Heterogeneous Catalysts","JUL 11-15, 2010","10","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","2","3","0","0","0","0","0","0","0"
"Selective Vanillin Hydrodeoxygenation on Synthetic Takovite Derived NiAlOx Mixed Oxide","Vazquez-Fuentes, Luis F.; Cortes-Jacome, M. A.; Lopez-Salinas, E.; Valente, Jaime S.; Morales Gil, P.; Hernandez-Cortez, J. G.; Toledo-Antonio, Jose A.","","","","TOPICS IN CATALYSIS","AUG 2020","2020","63","5-6","","","SI","428","436","","10.1007/s11244-020-01261-8","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","0","0"
"Structural analysis of a Pt-Pd core-shell/Al-SBA-15 catalyst synthesized by the solid-state impregnation route","Medina-Mendoza, A. K.; Angeles-Chavez, C.; Cortes-Jacome, M. A.; Toledo-Antonio, J. A.","","","","MATERIALS CHEMISTRY AND PHYSICS","APR 15 2019","2019","228","","","","","303","309","","10.1016/j.matchemphys.2019.02.069","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","2","0"
"n-Pentane Isomerization Over Pt- and Ni-Pt-Promoted Sulfated Zirconia Catalysts Supported on Alumina","Perez-Luna, M.; Cosultchi, A.; Toledo-Antonio, J. A.; Cortes-Jacome, M. A.","","","","CATALYSIS LETTERS","AUG 2009","2009","131","1-2","","","","285","293","","10.1007/s10562-009-0054-4","","","9","0.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","1","0","2","1","0","0","0","0"
"Acid and base properties of molybdophosphoric acid supported on zirconia: Characterized by IR spectroscopy, TPD and catalytic activity","Hernandez-Cortez, J. G.; Lopez-Salinas, E.; Manriquez, Ma; Toledo, J. A.; Cortes-Jacome, M. A.","","","","FUEL","OCT 2012","2012","100","","","","","144","151","","10.1016/j.fuel.2012.03.003","International Symposium on Advances in Hydroprocessing of Oil Fractions (ISAHOF)","JUN, 2011","7","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","0"
