NOMBRE LIMPIO
"MARTINEZ RODRIGUEZ,HECTOR RAMON"
"SAGARNAGA VILLEGAS,LETICIA MYRIAM"
"LINARES FLORES,JESUS"
"YBARRA SAGARDUY,JOSE LUIS"
"LOPEZ CORTEZ,MA DEL SOCORRO"
"ANDRADE GONZALEZ,ISAAC"
"GURROLA PEÑA,GLORIA MARGARITA"
"CROCKER SAGASTUME,RENE CRISTOBAL"
"GOMEZ GUERRA,LAURO SALVADOR"
"MUÑOZ HERNANDEZ,GUILLERMO"
"CORTEZ YACILA,HECTOR MANUEL"
"FLORES SOTO,MARIO EDUARDO"
"DEL ANGEL MERAZ,EBELIA"
"LOPEZ GUZMAN,CUAUHTEMOC"
"SANTOS LOPEZ,ARISTEO"
"JIMENEZ FARFAN,MARIA DOLORES"
"TORRES CORDOBA,RAFAEL"
"SCHORR WIENER,MICHAEL"
"HERNANDEZ ESCALANTE,VICTOR MANUEL"
"NIÑO MALDONADO,SANTIAGO"
"LOPEZ LUNA,EDGAR"
"VIVEROS SANDOVAL,MARTHA EVA"
"SANTIBAÑEZ SALGADO,JOSE ALFREDO"
"HERNANDEZ MENDOZA,JOSE LUIS"
"VALENCIA DEL TORO,GUSTAVO"
"BARBOSA CRUZ,ROGER MARIO"
"RAMIREZ ABARCA,ORSOHE"
"GALEANA FIGUEROA,EVARISTO"
"JIMENEZ FERNANDEZ,MARIBEL"
"PORTILLO VAZQUEZ,MARCOS"
"ROESCH DIETLEN,FEDERICO BERNHARDO"
"FLORES ARENALES,CARLOS YURI"
"GARZA BUENO,LAURA ELENA"
"JURADO MONTELONGO,MARIO ALBERTO"
"ORTIZ MARIN,ANGEL MANUEL"
"DASGUPTA SCHUBERT,NABANITA"
"GONZALEZ URESTI,LUZ ARACELI"
"PALLARES YABUR,PEDRO DE JESUS"
"MALDONADO BERNAL,MARIA DEL CARMEN"
OVIEDO CHAVEZALDO
"AZPIRI LOPEZ,JOSE RAMON"
"VALDEZ TORRES,JOSE BENIGNO"
"BARRIOS DURSTEWITZ,CARLOS PAULINO"
"CARREÑO AGUILERA,GILBERTO"
"MANDUJANO SANCHEZ,FRANCISCO JAVIER"
"POGGIO GHILARDUCCI,SEBASTIAN"
"VAZQUEZ BRAVO,JOSE JAIME"
"CUEVAS DOMINGUEZ,JAIME DIONISIO"
"REYES PALACIOS,FELIPE"
"GONZALEZ MADARIAGA,FRANCISCO JAVIER"
"QURESHI,NASER"
"SALAZAR SANCHEZ,MA. ISABEL"
"MALDONADO GONZALEZ,MONSERRAT"
"ARRAS VOTA,ANA MARIA DE GUADALUPE"
"VELARDE GONZALEZ,MARIA ENRIQUETA"
"ESCOBAR GOMEZ,ELIAS NEFTALI"
"CRUZ Y CRUZ,SARA GUADALUPE"
"MEDINA MORENO,SERGIO ALEJANDRO"
"BALCAZAR NAVA,PATRICIA"
"SANCHEZ GUTIERREZ,JOSE"
"CAMACHO VILLASANA,YOLANDA MARGARITA"
"VEGA LEBRUN,CARLOS ARTURO"
"MIJANGOS DIAZ,EDUARDO NOMELI"
"BERNAL REZA,MIGUEL ANGEL"
"CANSECO AVILA,LUIS MIGUEL"
"CORZO SOSA,EDGAR"
"SANCHEZ QUISPE,SONIA TATIANA"
"RUMAYOR FERNANDEZ,MIGUEL ANGEL"
"DELGADO OLIVARES,LUIS"
"GUERRERO ALVAREZ,JORGE ANTONIO"
"MARTINEZ PIÑON,FERNANDO"
"GAMEZ ESPINOSA,MARIA DEL SOCORRO ALEJANDRA"
"GONZALEZ PEREZ,PEDRO PABLO"
"MARQUEZ GONZALEZ,ANTONIO ROMUALDO"
"GATICA ARREOLA,LEONARDO ADALBERTO"
"GONZALEZ MARTINEZ,BLANCA EDELIA"
"ESCOLERO FUENTES,OSCAR ARNOLDO"
"LIFFMAN,PAUL MICHAEL"
"CASTAÑEDA CHAVEZ,MARIA DEL REFUGIO"
"SANCHEZ RODRIGUEZ,MARTHA ASUNCION"
"TENA NUÑEZ,RICARDO ANTONIO"
"CARETTA,CESAR AUGUSTO"
"MACIAS MACIAS,ALEJANDRO"
"VIDALES CONTRERAS,JUAN ANTONIO"
"MONROY TORRES,REBECA"
"SANCHEZ PEREZ,MARIA DEL CARMEN"
"TINAT,KARINE CLAUDE"
"MENCHACA ARREDONDO,JORGE LUIS"
"CONDE GAXIOLA,NAPOLEON ROSARIO"
"HOYO MONTAÑO,JOSE ANTONIO"
"PEÑA GARCILLAN,PEDRO"
"ALEGRIA OLAZABAL,TITO ALEJANDRO"
"OLLIVIER FIERRO,JUAN OSCAR"
"ADAM MEDINA,MANUEL"
"RODRIGUEZ PULIDO,ALFONSO"
"DORANTES Y AGUILAR,GERARDO LUIS"
"DELGADILLO POLANCO,VICTOR MANUEL"
"HANDY,BRENT EDWARD"
"GONZALEZ TRINIDAD,JULIAN"
"CEJUDO ESPINOSA,EDUARDO"
"RUIZ RODRIGUEZ,VIRGILIO"
"ALVARADO VASQUEZ,HIPOLITO NOE"
"CASTAÑEDA CAMACHO,JOSEFINA"
"TRENCH,TIMOTHY RODERICK HAMILTON"
"IXTACUY LOPEZ,OCTAVIO"
"MUÑOZ MARQUEZ TRUJILLO,RAFAEL ARTURO"
"ROGEL HERNANDEZ,MARCO ANTONIO"
"CUEVAS VALLEJO,CARLOS ARMANDO"
"GARCIA JURADO,ROBERTO"
"MEZQUITA HOYOS,YANKO NORBERTO"
"CERVERA DELGADO,CIRILA"
"MEJIA LOPEZ,MARCOS"
"PEREZ LOPEZ,MARIA SOLEDAD"
"GONZALEZ SALAS,CARLOS FRANCISCO"
"PIÑA LIBIEN,HIRAM RAUL"
"NOGUEZ MONROY,JUANA JULIETA"
"SANCHEZ RODRIGUEZ,MA. DEL CONSUELO"
"CARBAJAL ROMERO,MANUEL FARAON"
ACEVEDO MOSQUEDAMARCO ANTONIO
"MONDACA FERNANDEZ,IRAM"
"PEDERZINI VILLARREAL,CARLA"
"NAVARRETE BAEZ,FRANCISCO ERNESTO"
"NOGUERA SOLANO,RICARDO"
"MARTINEZ CARDENAS,ROGELIO"
"ALDRETE,ARNULFO"
"THEODORE,FLORENCE LISE"
"ZARAGOZA HUERTA,JOSE"
"CHAZARO BASAÑEZ,MIGUEL DE JESUS"
"ORIHUELA ESPINA,FELIPE"
"GANDARILLA SALGADO,J. GUADALUPE"
"CORONA GOCHI,LUIS"
"DAVALOS MORALES,JOSE"
"FERNANDEZ ARRIOLA,ANGEL"
"BERNAL BARRAGAN,HUGO"
"UGALDE SALDAÑA,VICENTE"
"PRADO HERNANDEZ,JORGE VICTOR"
"CALDERON GUZMAN,DAVID"
"CARRASCO SOULE LOPEZ,HUGO CARLOS"
"MEDINA NIETO,MARIA AUXILIO"
"DELGADO CASTILLO,LUIS LEONARDO"
"ARMENTA BOJORQUEZ,ADOLFO DAGOBERTO"
"LUNA OLVERA,HUGO ALBERTO"
"VOSS,ALEXANDER WOLFGANG"
"SORDIA HERNANDEZ,LUIS HUMBERTO"
"GARZA TORRES,HECTOR ARTURO"
"PEREZ GONZALEZ,HECTOR GERARDO"
"MOLINA LOZANO,HERON"
"GAYTAN MARTINEZ,MARCELA"
"SANCHEZ CARBENTE,MARIA DEL RAYO"
"FLORES MALDONADO,CATALINA ELIZABETH"
"ALMEIDA LEÑERO,LUCIA ORALIA"
"SARMIENTO PAREDES,SUSANA"
"SUAREZ LOPEZ,LETICIA"
"MORENO ALTAMIRANO,LAURA MARIA ANTONIETA"
"REZA SAN GERMAN,CARMEN MAGDALENA"
"CASTELLANOS BUSTAMANTE,RAFAEL"
"HERNANDEZ MATUS,MYRNA"
"PEREZ OROZCO,JUAN PABLO"
"SAUCEDO ANAYA,TONATIUH"
"MARTINEZ REYES,MAGALLY"
"RODRIGUEZ SEGURA,ELIAS JOSE JUAN"
"GARCIA HERNANDEZ,RENE ARNULFO"
"FUENTES RAMIREZ,ROSALBA"
"HERNANDEZ DE LEON,HECTOR RICARDO"
"GUIZAR VAZQUEZ JR.,FRANCISCO"
"MORA BUSTOS,LUCIO ARMANDO"
"MERCADO SALGADO,PATRICIA"
"OLMEDA GARCIA,MARINA DEL PILAR"
"SERRANO CASTRO,RODRIGO"
"HERNANDEZ DIAZ,JOSE CIRO"
"SCHRODER,KLAUS-PETER"
"POZO DE LA TIJERA,MARIA DEL CARMEN"
"RAMIREZ DUEÑAS,MARIA GUADALUPE"
"JIMENEZ VASQUEZ,MARIELA SONIA"
"JIMENEZ ROSENBERG,SYLVIA PATRICIA ADELHEID"
"VIGUERAS FERNANDEZ,RICARDO"
"GIBU SHIMABUKURO,RICARDO ANTONIO"
"GONZALEZ GONZALEZ,JOSE ALBERTO"
"BURGUETE GARCIA,ANA ISABEL"
"PALOMARES ALONSO,FRANCISCA"
"INOZEMTSEVA,OLGA"
"SALGADO GARCIGLIA,RAFAEL"
"ARREOLA AVILA,JESUS GUADALUPE"
"GARCIA YERENA,MARIA LUISA"
"CERNA CHAVEZ,ERNESTO"
FLORES MENDOZAIMER BENJAMIN
"PINCEMIN DELIBEROS,ISABELLE SOPHIA"
"GONZALEZ POTES,APOLINAR"
"BAUMGARTNER MCBRIDE,TIMOTHY ROBERT"
"ARANDA GALLEGOS,PATRICIA"
"GUERRA CRESPO,HECTOR"
"OCAMPO LEDESMA,JORGE GUSTAVO"
"RODRIGUEZ LEYVA,ILDEFONSO"
"TAPIA CAMPOS,ERNESTO"
"SANCHEZ VARGAS,LUIS OCTAVIO"
"MOLINA FRECHERO,NELLY MARIA"
"EROZA SOLANA,JOSE ENRIQUE"
"PAOLI BOLIO,JOSE ANTONIO"
"CALIXTO RODRIGUEZ,MA. ESTELA"
"GONZALEZ SANCHEZ,MARIA MAGDALENA"
"POLANCO GAYTAN,MAYREN"
"CASTILLO NECHAR,MARCELINO"
"MENDEZ NOVELO,ROGER IVAN"
"MENDOZA LOPEZ,MARIA LUISA"
"CAÑEDO GAMBOA,SERGIO ALEJANDRO"
"BARAJAS ARROYO,GUADALUPE"
"APREZA SALGADO,SOCORRO"
"TORRES HERNANDEZ,ROSA MARIA"
"PAREDES CUAHQUENTZI,VICTOR JOB"
"LEON RIVERA,ISMAEL"
"LOZANO MEDINA,ANDRES"
"LIZARDI DEL ANGEL,JOSE JOAQUIN"
"PAEZ ARENAS,ARACELI"
"ARAGON GARCIA,AGUSTIN"
"MENDOZA LEON,JORGE GUADALUPE"
"SALAZAR MENDOZA,FLOR DE MARIA"
"ROJAS SERRANO,JORGE"
"SOUR TOVAR,FRANCISCO"
"RAMIREZ SANCHEZ,ISRAEL"
VERGARA SILVAFRANCISCO ROBERTO
"QUIRINO BARREDA,CARLOS TOMAS"
"PEREZ CAMACHO,ODILIA"
"ZAVALA DIAZ,JOSE CRISPIN"
"DE LA TORRE IBARRA,MANUEL HUMBERTO"
"CRUZ SUAREZ,HUGO ADAN"
"ANTONIO BAUTISTA,JUAN"
"MORA LEY,CESAR EDUARDO"
"CARRILLO NAVARRO,JOSE CLAUDIO"
"CROS,ANNE"
"RODRIGUEZ GOMEZ,GUSTAVO"
"NAUDE DE LA LLAVE,JORGE LUIS"
"RAMIREZ ORTEGA,MARGARITA DEL CARMEN"
"LANIADO LABORIN,RAFAEL"
"AMOROSO BOELCKE,NICOLAS ALBERTO"
"INFANTE RAMIREZ,MARIA DEL ROCIO"
"LEYVA PORRAS,CESAR CUTBERTO"
"CURIEL QUESADA,EVERARDO"
"CANTU CHAPA,RUBEN"
"CALZADA MENDOZA,CLAUDIA CAMELIA"
"CHAVEZ BARCENAS,ANA TZTZQUI"
"SALDAÑA ROBLES,NOE"
"GARCIA SAUCEDO,PEDRO ANTONIO"
"GUTIERREZ MEDINA,BRAULIO"
"KRAL,KARLA KAE"
"GALINDO MONTEAGUDO,JORGE LIONEL"
"ARROYO LOPEZ,MARIA DEL PILAR ESTER"
"GARCIA ALBARADO,J. CRUZ"
"IBARRA GONZALEZ,ISABEL CRISTINA"
"ORTIZ RODRIGUEZ,FERNANDO ENRIQUE"
"DOMINGUEZ RAMIREZ,OMAR ARTURO"
"GARCIA SANCHEZ,EDGAR OMAR"
"ESTRADA REYES,ROSA"
"PEREZ DIAZ,LYDIA MARIA"
"SIERRA VASQUEZ,ANGEL CARMELO"
"URQUIDEZ ROMERO,RENE"
"GOMEZ DIAZ,RITA ANGELICA"
"PALAFOX SANCHEZ,CLAUDIA AZUCENA"
"GARCIA DE LA TORRE,CONSUELO ADELAIDA"
"REYES BARRAGAN,LADISLAO ADRIAN"
"COFFEEN MEDINA,ULISES REGINALDO"
"AGUILASOCHO MONTOYA,DORA"
"TORRES TAMAYO,MARGARITA"
"RENDON LARA,ERENDIRA"
"SANDOVAL CACERES,IVONNE TWIGGY"
"ABATAL,MOHAMED"
"PATIÑO JAIDAR,ERICK LEONARDO"
"MORALES NIETO,CARLOS RAUL"
"CASTAÑON ARREOLA,MAURICIO"
"GONZALEZ TREVIÑO,ANA ELENA"
"CARMONA,EDUARDO ALEJANDRO"
"ANAYA RIVERA,ELY KARINA"
"CARRILLO GONZALEZ,GRACIELA"
"GORDILLO MOSCOSO,ANTONIO AUGUSTO"
"RIVERO ANGELES,MARIO EDUARDO"
"GALLARDO RINCON,MARIA DE LOS DOLORES"
"LOPEZ ALBARRAN,PABLO"
"ESPINOZA ESCALANTE,FROYLAN MARIO"
"GARCIA VELAZCO,HUMBERTO"
"BARRERA SANCHEZ,MOISES"
"BERNAL PONCE,LUIS ARTURO"
"CHACON ZAPATA,SANTIAGO"
"RAMIREZ CEDILLO,EDUARDO"
"GONZALEZ DURAN,ENRIQUE ALFONSO"
"LOPEZ MONTELONGO,ARELI MAGDIEL"
"GUATEMALA MORALES,GUADALUPE MARIA"
"GALINDO JAIMES,LUIS"
"GOMEZ ZERMEÑO,MARCELA GEORGINA"
"BELMARES CERDA,RUTH ELIZABETH"
"GARCIA ANDRES,ADELAIDO"
"BELLO BELLO,JERICO JABIN"
"ALFARO BARBOSA,JUAN MANUEL"
"ARDELEAN,CIPRIAN FLORIN"
"CABRERA MIRELES,HECTOR"
"DE ANDA MONTAÑEZ,JUAN ANTONIO"
"TAMAY SEGOVIA,PAULINO"
"RETANA GUIASCON,OSCAR GUSTAVO"
"WURL,JOBST"
"CUEN ROCHIN,SAUL"
"MARTIN DEL CAMPO BARBA,SANDRA TERESITA"
"ALAYON GAMBOA,JOSE ARMANDO"
"SANCHEZ SANCHEZ,ODILON MANUEL"
"OTERO ESCOBAR,ALMA DELIA"
"RIVERA FIGUEROA,ANTONIO"
"ROUX GUTIERREZ,RUBEN SALVADOR"
"VOVIDES TEJEDA,ALEJANDRA GUADALUPE"
"PAT FERNANDEZ,LUCIO ALBERTO"
"AVILA GEORGE,HIMER"
"GARCIA HERNANDEZ,MARGARITA"
"RODRIGUEZ GARCIA,ADRIAN"
"FOSADO QUIROZ,ROSA ERENDIRA"
"ARANCIBIA GUTIERREZ,ELIANA ALEJANDRA"
"ARRIOLA GUEVARA,ENRIQUE"
"LOPEZ VAZQUEZ,MIGUEL ANGEL"
"FLORES ESTEVEZ,NORMA"
"ALVARADO SIZZO,ILIA"
"DOMINGUEZ GUEDEA,MIRIAM TERESA"
"SILVA HIDALGO,GABRIELA"
"GOMEZ MONGE,RODRIGO"
"PEREZ CORTES,OBED"
"MUÑOZ SEVILLA,NORMA PATRICIA"
"TAPIA RODRIGUEZ,FIDENCIO"
"ROMERO SALAS,DORA"
"BALTAZAR ZAMORA,MIGUEL ANGEL"
"ESCOBEDO URIAS,DIANA CECILIA"
"NORZAGARAY CAMPOS,MARIANO"
"MEZURA GODOY,MARIA DEL CARMEN"
"RODRIGUEZ OROZCO,NEREIDA"
"HERRERA MAY,AGUSTIN LEOBARDO"
"RUIZ ROSADO,OCTAVIO"
"HERNANDEZ CRUZ,BERTHA CLEMENTINA"
"RODRIGUEZ IBARRA,LUZ ESTELA"
"LOPEZ ORTEGA,MAURILIO"
"MARTINEZ GALERO,NELDA XANATH"
"GOMEZ RODRIGUEZ,JAVIER"
"ABDO DE LA PARRA,MARIA ISABEL"
"MATEOS DIAZ,JUAN CARLOS"
"AGUIRRE SALADO,CARLOS ARTURO"
"HOUBRON,ERIC PASCAL"
"PADILLA DE LA ROSA,JOSE DANIEL"
"CERVANTES ACOSTA,PATRICIA"
"AGUILAR MELENDEZ,ARMANDO"
"GAXIOLA ROBLES,RAMON"
"RAMOS JUAREZ,JESUS ALBERTO"
"HERNANDEZ GONZALEZ,DARIO FABIAN"
"HERRERA BARRAGAN,JOSE ANTONIO"
"DE LA TORRE Y RAMOS,JORGE"
"PEREZ PINAL,FRANCISCO JAVIER"
"ROQUE BERNAL,OMAR ERNESTO"
"MONTOYA ZAVALA,ERIKA CECILIA"
"VILLARREAL PALOS,ARTURO"
"VAZQUEZ AGUILERA,CARLOS"
"HERNANDEZ RIOS,ISMAEL"
"HERNANDEZ MONTELONGO,JESUS JACOBO"
BRECHU FRANCOALICIA ENRIQUETA
"GUERRA DE LA CRUZ,VIDAL"
"SOSA MEDINA,RICARDO DEMETRIO"
"FUENTES COVARRUBIAS,RICARDO"
"BAUTISTA BOTELLO,MA. ESTER"
"GASPAR GENICO,JOSE ANGEL"
"VAZQUEZ OVANDO,JOSE ALFREDO"
"LIZAMA PEREZ,LUIS ADRIAN"
"PADILLA RAYGOZA,NICOLAS"
"PINTO LOPEZ,INGRID NINETH"
"FLORES MORENO,ROBERTO"
"RENTERIA URQUIZA,MAITE"
"HERNANDEZ DIAZ,JAIME"
"ZAMUDIO MEDINA,JOSE ANGEL"
"SUAREZ TORIELLO,VICTOR ALEJANDRO"
"FAVELA ROSALES,FERNANDO"
"DE MOURE FLORES,FRANCISCO JAVIER"
"GARCES GARCIA,ESTELA ALEJANDRA"
"ROJAS RONQUILLO,MARIA REBECA"
"VILCHIS BRAVO,HEBER"
"FLORES MARTINEZ,JOSE JUAN"
"GARZA LOPEZ,PAUL MISAEL"
"PEREZ MORALES,REBECA"
"HERNANDEZ COMO,NORBERTO"
"LOPEZ HUERTA,VIOLETA GISSELLE"
"CONDE ALVAREZ,ANA CECILIA"
"MARTINEZ GARCIA,EDGAR ALONSO"
"ROMAN SANCHEZ,YULIANA GABRIELA"
"RAMOS SALAS,JESUS ABIDAN"
"RIVERA ITURBE,FERNANDO FELIPE"
"FERNANDEZ FIGUEROA,EDITH ARACELI"
"ROMAN GUERRERO,ANGELICA"
"ACEVES BUENDIA,JOSE DE JESUS"
"SOL SANCHEZ,ANGEL"
"TOVAR PEREZ,ERIK GUSTAVO"
"VELOZ CONTRERAS,ARELI"
"CALLEROS RINCON,ESPERANZA YASMIN"
"GARCIA CARRILLO,MARIO"
"SANCHEZ LEON,SARAHI"
"CENTENO MIRANDA,RAMON IGOR"
"TREJO ESPINO,JOSE LUIS"
"CHAVEZ ZAMORA,JULIO CESAR"
"GONZALEZ FUENTES,JOSE ANTONIO"
"HERNANDEZ ZAMORA,MIRIAM AZUCENA"
"NAVA BOLAÑOS,ISALIA"
"GOIZ AMARO,OSCAR"
"DE LA FUENTE HERNANDEZ,JAVIER"
"MENDOZA CORONEL,ELIZABETH"
"PEREZ BALEON,GUADALUPE FABIOLA"
"DOMINGUEZ GOMEZ,MARIA GUADALUPE ISABEL"
"GARCIA MARQUEZ,ERISTEO"
"GALLEGOS CAMACHO,ENRIQUE GENARO"
"SOLANA VILLANUEVA,NELYDA"
"MACIAS ALONSO,MARIANA"
"CASTRO GUZMAN,MARTIN"
"MARTINEZ SALGADO,MARIO"
"RODRIGUEZ CASO,JUAN MANUEL"
"CANO DOMINGUEZ,NALLELY"
"PIÑA MONARREZ,MANUEL ROMAN"
"MARTINEZ FLORES,KARINA"
"GARCIA URIOSTEGUI,LORENA"
"SORIANO MELGAR,LLUVIA DE ABRIL ALEXANDRA"
"GARZA NAVARRO,MARCO ANTONIO"
"BECERRA SANCHEZ,MARIANA"
"CARRANZA BERNAL,SUGEHEIDY YANETH"
"TZINTZUN CAMACHO,OLIVIA"
"JIMENEZ MORENO,JOSE ALFONSO"
"VILLASEÑOR TOLEDO,TOMAS"
"REYES AGUILAR,AZALEA"
"GALVEZ HERNANDEZ,CARMEN LIZETTE"
"DE LOS HEROS RONDENIL,MARTIN GABRIEL"
"TOIBER RODRIGUEZ,MARLA NAIVI"
"BAUTISTA REDONDA,FRANCISCO ELIHU"
"ROSALES NANDUCA,HIRAM"
"MONTERO PARDO,XOLYANETZIN"
"NERI GOMEZ,TERESA"
"DAVILA CERVANTES,CLAUDIO ALBERTO"
"GONZALEZ RAMIREZ,PEDRO ISIDORO"
"RIVERA URBINA,GUADALUPE NATHZIDY"
"HERNANDEZ ACOSTA,HUMIKO YAHAIRA"
"ROA ROJAS,PALOMA ARLET"
"MOHAMED NORIEGA,NASSER"
"LAINES CANEPA,JOSE RAMON"
"ILLESCAS MARTINEZ,FRANCISCO JAVIER"
"RIVERA TOLEDO,EVELYN"
"PEREZ FLORES,GABRIELA"
"MORALES HERNANDEZ,NORMA"
"CABALLERO SUAREZ,NANCY PATRICIA"
"GUTIERREZ LAZOS,CLAUDIO DAVET"
"AYALA MIRA,MONICA"
"GIMENEZ GOMEZ,ALEJANDRO JOSE"
"GONZALEZ FRAGOSO,CLAUDIA MARGARITA"
"PADILLA GAMEZ,NELIDA"
"GOMEZ RAMIREZ,LEOPOLDO"
LOZANO DE LA GARZADIEGO EMILIO
"MARTINEZ LEVY,GABRIELA ARIADNA"
"LA LLAVE LEON,OSMEL"
"ABRIL GARCIA,JOSE HUMBERTO"
"DOMINGUEZ DELGADO,CLARA LUISA"
"MILLAN CHIU,BLANCA EDITH"
"REYES ESPINOSA,FRANCISCO"
"FIGUEROA GONZALEZ,GABRIELA"
"VAZQUEZ DIMAS,ALEJANDRO"
"ROSAS RAMIREZ,DANIEL GENARO"
"MELENDEZ ORTIZ,HECTOR IVAN"
"QUIHUI COTA,LUIS"
"LOPEZ PAVON,LUIS ALBERTO"
"ZARAGOZA GALAN,GERARDO"
"BERNAL LOPEZ,JOSE LUIS"
"CASTRO MORENO,MARISOL"
"GASPAR RAMIREZ,OCTAVIO"
"TREVIÑO ALVARADO,VICTOR MANUEL"
"BARQUERA LOZADA,JOSE ENRIQUE"
"HERNANDEZ MALDONADO,JOSE ALFREDO"
"MERINO PEREZ,OMAR"
"GRANILLO MACIAS,RAFAEL"
"GONZALEZ RAMIREZ,LAURA ROCIO"
"SANCHEZ HUERTA,KARLA BERENICE"
"TOVAR ROMERO,HUGO ANTONIO"
"MENDEZ,OSCAR"
"GARCIA ORTIZ,LAURA IMELDA"
"ARELLANO SANCHEZ,ULISES"
"MARTINEZ CUERO,JULIETA"
"CASTAÑEDA SANCHEZ,JORGE ISMAEL"
"ARZATE CARDENAS,MARIO ALBERTO"
"DE LA FUENTE GRANADA,MARISOL"
"PEREZ XOCHIPA,IVONNE"
"HERNANDEZ ORTEGA,MARTHA MARCELA"
"MARCOS BENITEZ,XELHUA ELIHUT"
"ALMONTE BECERRIL,MAYLIN"
"GARCIA MUÑOZ,ALEJANDRO"
"MARIÑO PEREZ,RICARDO"
"RAMIREZ GUALITO,KARLA ELIZABETH"
"VAZQUEZ ROQUE,RUBEN ANTONIO"
"WONG BAEZA,MARIA ISABEL"
"PASCUAL PINEDA,LUZ ALICIA"
"FLORES ANDRADE,ENRIQUE"
"SANTA ANA ESCOBAR,MARTHA BEATRIZ"
"ROBLES RAMIREZ,MARIA DEL CARMEN"
"VALLEJO RAMOS,MARIANA"
"CAMACHO DIAZ,BRENDA HILDELIZA"
"ARANDA ANDRADE,MARCO ANTONIO"
"ABARCA VARGAS,RODOLFO"
"MARTINEZ,JOEL OMAR"
"CORDERO MARTINEZ,JOAQUIN"
"VELEZ PEREZ,JOSE ANTONIO"
"GAONA RIVERA,ELIAS"
"MARTINEZ VAZQUEZ,DANIEL LIBRADO"
"GUEVARA CODINA,EDGAR"
"VENCES CATALAN,FELIPE"
"AQUINO ANDRADE,ALEJANDRA"
"CANCHE POOL,ELSY BEATRIZ"
"HERNANDEZ VELEZ,CESAR ISRAEL"
"MASON ROMO,EDGARD DAVID"
"VARGAS ORTIZ,ERANDI"
"GONZALEZ GONZALEZ,EDITH"
"LARA CARMONA,VANESSA LIZBETH"
"RUIZ RAMIREZ,ANGELICA"
"BLAS VALDIVIA,VANESSA"
"ORTIZ MARIN,CELSO"
"VILLALOBOS CAMACHO,CRISOFORO FABRICIO"
"GARCIA GARCIA,GUILLERMO"
"LEDESMA SOTO,YADIRA"
"LARA CABALLERO,MANUEL"
"DE LEON FLORES,ANED"
"RAMOS MONROY,OSWALDO ARTURO"
"MAGAÑA VALLADARES,LAURA"
"GUTIERREZ JIMENEZ,JAVIER"
"KARIÑHO BETANCOURT,EUNICE"
"LUNA OLIVERA,BEATRIZ CARELY"
"PEREZ PEÑA DIAZ CONTI,JOSE MARIO"
"DORAZCO GONZALEZ,ALEJANDRO"
"ARMENDARIZ ARNEZ,CYNTHIA"
"CASTAÑEDA HERNANDEZ,CARLOS EDUARDO"
"RODRIGUEZ SALAZAR,ADELA EUGENIA"
"PORTILLO VELEZ,ROGELIO DE JESUS"
"GAYOSSO RAMIREZ,JOSE LUIS"
"RAMIREZ ZARAGOZA,MIGUEL ANGEL"
"SALAZAR GARCIA,MARCELA"
"MEZA SANCHEZ,DAVID EDUARDO"
"LEZAMA ZARRAGA,FRANCISCO ROMAN"
"BREÑA MEDINA,VICTOR FRANCISCO"
CAMPIRAN GARCIAGUADALUPE EUNICE
"MORENO CALLES,ANA ISABEL"
"FALCON ALBARRAN,ALBERTO JORGE"
"SERNA GUTIERREZ,ARACELI"
"SALAS BENITO,JUAN SANTIAGO"
"TREJO CALZADA,RICARDO"
"SUAREZ PASCAL,CARLOS DAVID"
"ORNELAS TELLEZ,FERNANDO"
"BALLESTEROS MONTERO,MIGUEL ARTURO"
"LOZANO GUZMAN,EDUARDO"
"JIMENEZ GARCIA,KARINA"
"CORRAL GUILLE,GUSTAVO"
"CORZO TREJO,NEIL VLADIMIR"
"TORRES GASTELU,CARLOS ARTURO"
"MONSIVAIS URENDA,ADRIANA ELIZABETH"
"HERNANDEZ HERNANDEZ,ARTURO"
"QUIÑONES GALVAN,JOSE GUADALUPE"
"ZAPATA MORALES,JUAN RAMON"
"GONZALEZ CRUZ,LEOPOLDO"
"MORENO MURGUIA,BARBARA"
"CANALES AGUIRRE,ALEJANDRO ARTURO"
"GOMEZ GUTIERREZ,DAVID"
"CARREON GUTIERREZ,CARLOS ALBERTO"
"MEDINA SANSON,AURORA"
"GARCIA CHONG,NESTOR RODOLFO"
"HERNANDEZ VARGAS,ESTEBAN ABELARDO"
"HERNANDEZ CRUZ,CESAR"
"MONTIEL MENDOZA,MIREYA"
"CEJUDO CASTILLA,CESAR"
"LAZARO MIXTECO,PEDRO EDUARDO"
"PRESBITERO ESPINOSA,GERARDO"
"DE LUNA BUGALLO,ANDRES"
"HERNANDEZ CRISTOBAL,ORLANDO"
"GRANDE AZTATZI,RAFAEL"
"MENDEZ GARCIA,ELIA MARIA DEL CARMEN"
"HERNANDEZ RODRIGUEZ,ERIC NOE"
"CERON MONTES,GENARO IVAN"
"AGUILAR RIVERA,NOE"
"JARQUIN GALVEZ,RAMON"
"MONTALVO MARTINEZ,CARLOS"
"SANCHEZ SEGURA,LINO"
"VASQUEZ PEREZ,JOSE MANUEL"
"ESCOBEDO DE LA PEÑA,JORGE"
"MOLINA VALDOVINOS,SERGIO"
"MARTINEZ GONZALEZ,MERCEDES"
"CORIA JIMENEZ,VICTOR RAFAEL"
"LUNA CAZARES,LORENA MERCEDES"
"CEDILLO HERNANDEZ,ANTONIO"
"SERRANO OROZCO,FERNANDO ADAN"
"CASTILLO VELAZQUEZ,UZIEL"
"LAILSON TINOCO,BECKET"
